,title,imdb_id,budget,revenue
70839,The Capitol,879535,0,0
70840,Badhaai Ho,234179,0,0
70841,Sins of Our Father,-1,-1,-1
70842,Viswasam,503356,0,0
70843,Murdery Christmas,-1,-1,-1
70844,Taapmaan,-1,-1,-1
70845,Noah's Magic Ark,273007,0,0
70846,Ambi Ning Vysaitho,-1,-1,-1
70847,Offside,52967,0,0
70848,Lack of Love,706529,0,0
70849,Tomorrowland,158852,190000000,209154322
70850,Minecraft the Christmas Movie,-1,-1,-1
70851,Destination: Alpha,58259,0,0
70852,Big Kill,524124,0,0
70853,The Warriors,46528,42000000,11087569
70854,Figures,381284,25000000,230698791
70855,Something Just Ain't Right,-1,-1,-1
70856,Surrounded: The California Wildfires,-1,-1,-1
70857,WHAT IF? A (Fan-Made) 'Life is Strange' Story,850993,500,0
70858,1993,438634,960000,0
70859,To Whom It May Concern,594477,0,0
70860,Underground Sunshine Cinema,-1,-1,-1
70861,Cidade do Aço,503362,2500,0
70862,"Me, The Other",-1,-1,-1
70863,Alex Winter,510894,0,0
70864,A Dysfunctional Cat,498052,0,0
70865,King Kong,254,207000000,562363449
70866,Three Days of Glory,549339,0,0
70867,Stand Strong for Justice Cause and Effect,-1,-1,-1
70868,Gary Come Home,-1,-1,-1
70869,Stuber,513045,16000000,22799033
70870,To the End of Dreams,-1,-1,-1
70871,Indiecency,711806,15000,0
70872,Watching Peter Knorll,-1,-1,-1
70873,The Invisible Witness,555561,0,0
70874,Never Say Goodbye: The KSHE Documentary,-1,-1,-1
70875,In the Golden Blood of the Sunlight,-1,-1,-1
70876,Hacksaw,324786,40000000,175302354
70877,Ghost Net,492164,0,0
70878,The Magical World of Saul Ravencraft,-1,-1,-1
70879,Hidden Bloodlines: The Grail & the Lost Tribes in the Lands of the North,-1,-1,-1
70880,Absent Ones,-1,-1,-1
70881,The Traitor,186408,0,0
70882,Gandarrapiddo: The Revenger Squad,492966,0,0
70883,Jingle Jangle: A Christmas Journey,622855,0,0
70884,Finding Bosnia,-1,-1,-1
70885,Mercy's Kennel,-1,-1,-1
70886,This Taco Truck Kills Fascists,-1,-1,-1
70887,5 Years Apart,631290,0,0
70888,Squirrel,87193,0,0
70889,24 Little Hours,655509,0,0
70890,Silicone Soul,516961,0,0
70891,Dark Trepidation 2,-1,-1,-1
70892,Gurrumul,499158,0,0
70893,Kate,597891,0,0
70894,Breaking News in Yuba County,556867,0,0
70895,Blood Craft,574834,0,0
70896,Trials of Ember,-1,-1,-1
70897,Little Girl Blue,321974,0,0
70898,The Other Lamb,617786,0,0
70899,Greenland,524047,34000000,47800000
70900,No Shade,565187,0,0
70901,Jo Pil-ho: The Dawning Rage,574303,0,0
70902,Plight of a Indy filmmaker,-1,-1,-1
70903,Jwah Da Vee,-1,-1,-1
70904,Spineless,607032,0,0
70905,Thunder Road,502422,0,0
70906,Depth Perception,491318,0,0
70907,The Last Two Lovers at the End of the World,549511,0,0
70908,Naachiyaar,444516,0,0
70909,The Orientalist,425198,0,0
70910,Peranbu,412865,0,0
70911,Beddua: The Curse,527754,0,0
70912,Whore!,20712,0,1008404
70913,OLUR,870239,0,0
70914,Nothing Like Before,493299,0,0
70915,Peters: Coming of Age,-1,-1,-1
70916,"Made a Movie, Lived to Tell",520994,0,0
70917,Capturing the Flag,514733,0,0
70918,Ana Mendieta's Experimental and Interactive Films,-1,-1,-1
70919,Exodus,147441,140000000,268031828
70920,Slut in a Good Way,497931,0,0
70921,Covered in Time and History: The Films of Ana Mendieta,-1,-1,-1
70922,The Blair Witch Legacy,-1,-1,-1
70923,Tunis by Night,573701,0,0
70924,Nightmare Alley,597208,0,0
70925,Antlers,516329,0,16000000
70926,Vedic Nights,-1,-1,-1
70927,SEAT 20D,-1,-1,-1
70928,The Adventures of Link,-1,-1,-1
70929,Ana Adore,647940,6000,0
70930,The Scientist,715658,0,0
70931,Devil's Trail,492384,0,0
70932,The Tuba Thieves,692639,0,0
70933,American Dream: A Case Study,-1,-1,-1
70934,Sprawl,540073,0,0
70935,Fearless Freddie,-1,-1,-1
70936,Free My Scrupulosity,-1,-1,-1
70937,Maria's Tale,750512,0,0
70938,Glitch,20760,0,0
70939,Say,802504,0,0
70940,Alan Pakula: Going for Truth,649333,0,0
70941,100 Days of Sunshine,528940,0,0
70942,This Is the Night,524417,10000000,0
70943,Shakespeare Monologues,-1,-1,-1
70944,Goldbuster,491937,0,0
70945,A Dream Team,114887,0,0
70946,Family Idiots,530047,0,0
70947,The Decadent and Depraved,538107,75000,0
70948,The Great Game,292039,0,0
70949,The Reprogramming of Jeremy,-1,-1,-1
70950,Betrayal the LGBT Movie,-1,-1,-1
70951,In Their Shoes: Laurie Zaleski,-1,-1,-1
70952,Blood Tales,724492,0,0
70953,My Hero Academia: Two Heroes,505262,12000000,31478826
70954,The Hatred,466129,0,0
70955,Get Away to Pitcairn,799899,0,0
70956,The New Music,783745,0,0
70957,The Edge of Success,663393,0,0
70958,Zussamen sind wir stark,-1,-1,-1
70959,She & He,372527,0,0
70960,The Portuguese Woman,507317,0,0
70961,The Clown,26291,1400000,115103
70962,A Land Without Borders,494194,0,0
70963,I'm Fat,27169,0,0
70964,Before My Feet Touch the Ground,597771,0,0
70965,Sedimentary Structures,-1,-1,-1
70966,Sol Alegria,499517,0,0
70967,The Way I See It,729779,0,0
70968,The Conn Artist,-1,-1,-1
70969,Time Hero,303481,0,0
70970,Time Hero: Legacy,-1,-1,-1
70971,The Eugenics Crusade,554603,0,0
70972,Arielle's Pink Line Party,-1,-1,-1
70973,A Christmas Carol Radio Show,-1,-1,-1
70974,Heaven,339984,16000000,73983359
70975,This Mountain Life,520759,0,0
70976,Nicky the Buzzard Shane Comedy Show,-1,-1,-1
70977,RK Nagar,-1,-1,-1
70978,Mortal World,499461,0,1562712
70979,The Wild Cats,776731,0,0
70980,Aamhi Doghi,509869,0,0
70981,The Cosmic Mind Boggling Talent Show,-1,-1,-1
70982,Mumbai Pune Mumbai 3,572434,0,0
70983,The Super-Duper Cosmic Mind Boggling Talent Show,-1,-1,-1
70984,Shining Moment,78531,0,15504
70985,Divine,374195,0,0
70986,Die Känguru-Chroniken,639564,0,5081127
70987,My Home India,603559,0,0
70988,The Dalai Lama: Scientist,689200,0,0
70989,Women Who Passed My Way,481149,0,0
70990,Crossfire III: Destiny,-1,-1,-1
70991,Boatski Tours,-1,-1,-1
70992,Trek: The Movie,508834,0,0
70993,Upshot: Vengeance Is Mines,-1,-1,-1
70994,The Transition,631611,10000,0
70995,Money Train and Thenkman a German Hip Hop Summer,-1,-1,-1
70996,Victor Greywolf: Unfair and Biased.... Deal With It!,-1,-1,-1
70997,N of 1,673123,0,0
70998,Digging to Death,798060,0,0
70999,Brightburn,531309,6000000,32893421
71000,Maybe Not Today,847985,0,0
71001,Phantasmagoria 2: Labyrinths of blood,553005,21000,0
71002,Detective Chinatown 2,602666,0,686257563
71003,Hidden House,-1,-1,-1
71004,Masculinity That Inspires Change: Making Good Men Great,-1,-1,-1
71005,Jamaica,31995,0,0
71006,Double Trouble and the Magical Mirror,570168,0,0
71007,The Brig,165361,0,0
71008,Star Wars Night at the Highball,-1,-1,-1
71009,Phantompain,-1,-1,-1
71010,MMMM-Sigh,-1,-1,-1
71011,Wonderful Copenhagen,495148,0,0
71012,The Omission,493674,0,0
71013,The Experimental City,487504,0,0
71014,Okuotoko,509351,0,0
71015,Bixa Travesty,493659,0,0
71016,Making the Grade,55727,0,0
71017,Ex-Shaman,493661,0,0
71018,Dear Walmart,705468,0,0
71019,Shadow Across the Path,-1,-1,-1
71020,The Heart of Darkness,635369,0,0
71021,Banana Split,493058,0,0
71022,Chasing Capri,-1,-1,-1
71023,Kirrak Party,508868,0,0
71024,The Farmer and the Belle: Saving Santaland,759872,0,0
71025,Jai Simha,495121,0,0
71026,Somewhere Beyond the Mist,484365,0,0
71027,Cop Chronicles: Loose Cannons: The Legend of the Haj-Mirage,590139,0,0
71028,Tall Tales,438788,0,0
71029,Saakshyam,505908,0,0
71030,Goodachari,302158,0,0
71031,Forget Love,548165,0,0
71032,Ana Mendieta in Exile: Selected Films,-1,-1,-1
71033,Ana Mendieta 'Poetry in Motion',-1,-1,-1
71034,Song For Our People,760441,0,0
71035,Look at Me,569808,0,0
71036,Nine Short Films,-1,-1,-1
71037,Mirage. The Films of Ana Mendieta,-1,-1,-1
71038,Who is Ronda Swindell,-1,-1,-1
71039,Lockdown,351901,0,0
71040,Pink Wall,575940,0,0
71041,Okka Kshanam,494987,0,0
71042,Comrade Drakulich,619925,0,0
71043,Pray for Death: A John Carpenter Tribute at the Leona Gallery,-1,-1,-1
71044,Agent Mr. Chan,502453,0,208351
71045,A-Level,785452,0,0
71046,Shatter the Silence,592405,0,0
71047,We Were Just Playing,530225,0,0
71048,"I Was at Home, But...",500895,0,0
71049,Cola de Mono,533109,20000,0
71050,Afterthought,336196,0,0
71051,Retablo,499394,0,0
71052,Another Time,337426,0,0
71053,Black & White,38809,10000000,5241315
71054,Quarantine,13812,12000000,40855419
71055,Four Isfahanians in Bagdad,-1,-1,-1
71056,Three Strangers,899911,0,0
71057,The Observer,627953,0,0
71058,Film Fanatic,-1,-1,-1
71059,Concerto of the Bully,498363,0,0
71060,Sajjan Singh Rangroot,496324,0,0
71061,Dovlatov,493655,0,0
71062,Moving Places: Streetcar City,-1,-1,-1
71063,Bread Machine,626818,0,0
71064,The Portuguese Kid,514045,0,0
71065,Writing My Own Happy Ending,-1,-1,-1
71066,Queen of Triads,806746,0,0
71067,Back to Life: The Torin Yater-Wallace Story,-1,-1,-1
71068,Senior Escort Service,688019,0,0
71069,For The Fun Of The Game,701779,0,0
71070,America the Beautiful,509311,0,0
71071,The New Bauhaus,632225,0,0
71072,The Missing,12146,60000000,38364277
71073,The Thinning: New World Order,496274,2000000,0
71074,River of Grass,98514,0,0
71075,American Theatre Wing Centennial Concert,-1,-1,-1
71076,Holy Beasts,577074,0,0
71077,Daughter of Mine,492344,0,0
71078,The Pilgrim's Progress,595172,0,0
71079,Ana Mendieta: 'The Earth That Covers Us Speaks',-1,-1,-1
71080,Ana Mendieta: 'Pain of Cuba/Body I Am',-1,-1,-1
71081,The Love 4 Constructing Your Boss,-1,-1,-1
71082,American Wisper,727392,500000,0
71083,The Old Days in ShangGao,-1,-1,-1
71084,Walking with Herb,798659,0,0
71085,Rangreza,482909,0,0
71086,Aravindha Sametha,534530,0,0
71087,Life Is Lovely,-1,-1,-1
71088,Loan Me a Dime,-1,-1,-1
71089,Something Inside Is Broken,-1,-1,-1
71090,Inside the Secret Magic Castle,-1,-1,-1
71091,Cléo & Paul,493909,0,0
71092,The Girl with a Bracelet,582923,0,0
71093,"Mosquitos, Alligators, and Bullets",-1,-1,-1
71094,The Slave Circle,782750,0,0
71095,Chal Mohan Ranga,508887,0,0
71096,Men on the Dragon,530776,0,0
71097,The 19th Annual Animation Show of Shows,-1,-1,-1
71098,Rose is not a Flower,304446,0,0
71099,Sleeze Lake: Vanlife at its Lowest and Best,-1,-1,-1
71100,A Brush with Evil 2: Sanity is Perception,-1,-1,-1
71101,Bang! Bang!,5236,15000000,15785148
71102,Saint-Narcisse,608499,0,0
71103,The Killing of Kokopili,-1,-1,-1
71104,She Ball,639848,0,0
71105,Unicorn,743227,0,0
71106,Akicita: The Battle of Standing Rock,493919,0,0
71107,Pass Over,501154,0,0
71108,798Ten,-1,-1,-1
71109,Red Cow,493908,0,0
71110,Merry Killmas 2: Electric Boogaloo at the 4th Tap Brewery Co-op,-1,-1,-1
71111,The Endless Day,493912,0,0
71112,Krishnarjuna Yudham,226290,0,0
71113,Hallowed Ground,30579,1500000,0
71114,Twelve Days of Christmas,430733,0,0
71115,Bigfoot's Bride,671603,4500,0
71116,Walk in the Park with Nick Molle: Rivers of the Rockies,-1,-1,-1
71117,Halfway to Hell,656672,0,0
71118,"El Que No Corre, Vuela",286000,0,0
71119,The Secret,207703,81000000,414351546
71120,Ultraman Geed: Connect the Wishes!,545582,0,0
71121,Supa Modo,493915,0,0
71122,Bright Ones,584909,0,0
71123,The Perfection,529962,0,0
71124,Never Rarely Sometimes Always,595671,0,407807
71125,Painter,752839,0,0
71126,Our Struggles,514577,0,0
71127,The Rookies,546110,0,0
71128,Gasman,49486,0,0
71129,James Ken the Movie: Battle from Pakistan,-1,-1,-1
71130,Wild Amsterdam,500107,0,0
71131,Top Female Force,589678,0,0
71132,Sugarplum,657680,0,0
71133,Black Beach/White Beach: A tale of two beaches,-1,-1,-1
71134,Turn,630586,0,3777969
71135,Mr. Crowstill's Dream,-1,-1,-1
71136,Night of the Unspeakable,-1,-1,-1
71137,Everything Means Nothing,-1,-1,-1
71138,Neck Of Da Woodz,-1,-1,-1
71139,Assassins in Dallas,-1,-1,-1
71140,Tomorrow Mourning,-1,-1,-1
71141,Long Time Sun Shine,-1,-1,-1
71142,Free Solo,515042,0,21790193
71143,F9line,-1,-1,-1
71144,The Field,739643,0,0
71145,Q: A Dark Comedy,-1,-1,-1
71146,Gerry the Psychopath,-1,-1,-1
71147,Man Alive!,675048,0,0
71148,Away You Go,494593,0,0
71149,Live Fast Die Young Chi-bangin,-1,-1,-1
71150,Stained Glass,360122,0,0
71151,Theo's Choice,-1,-1,-1
71152,The Shakebag and a Six,-1,-1,-1
71153,Journey to Haiti,-1,-1,-1
71154,Introspective,568945,0,0
71155,Outside,775996,0,0
71156,Saving My Baby,572884,0,0
71157,The Saint of the Impossible,752605,0,0
71158,Letter to a Young Planet,-1,-1,-1
71159,Working the Dream,645933,0,0
71160,Star Wars: The World Invasion,-1,-1,-1
71161,All Is Well,355279,0,0
71162,One Too Many,174564,0,0
71163,Shiseido: Ibuki,-1,-1,-1
71164,Charlie's Christmas Wish,752916,0,0
71165,The Most Beautiful Girl in the World,483957,0,0
71166,Women of the Silk Road,-1,-1,-1
71167,Frontier,399361,0,0
71168,Chasing the Shadow,861312,0,0
71169,Thackeray,570910,0,0
71170,The Sandman,480410,0,0
71171,Into the Night,11338,11400000,6700000
71172,Daisy Derkins and the Dinosaur Apocalypse,-1,-1,-1
71173,Love Espionage: Spy Revenge,-1,-1,-1
71174,Close Friends,279264,0,0
71175,Anjaniputra,512866,0,0
71176,Chaos,412656,125000000,0
71177,Photograph,589049,0,0
71178,Karma,445583,0,0
71179,Karma 2,789292,540,0
71180,Suppress,558758,0,0
71181,Melchizedek's Men.,-1,-1,-1
71182,Rideshare,518200,0,0
71183,Sunshine State of Mind,591622,0,0
71184,Meena's Dream: Live at Forum Theater,-1,-1,-1
71185,What About Waco,-1,-1,-1
71186,Euphoria,407440,0,0
71187,The Endless Film,499469,0,0
71188,"Elvis, Trump and WhatsHisName Movie",-1,-1,-1
71189,Night Radio Paris,-1,-1,-1
71190,The Cure,6715,0,0
71191,The Mortuary Collection,524216,0,34265
71192,The Follower,754330,0,0
71193,Heart of Everest,-1,-1,-1
71194,Last Words,132066,0,0
71195,Back to the Taj Mahal Hotel,494380,0,0
71196,Monster in the Mind,-1,-1,-1
71197,Common Heroes,-1,-1,-1
71198,The Invisible Object. Art in Social Change,-1,-1,-1
71199,Two Countries,614034,0,0
71200,The Challenger Disaster,577826,175000,0
71201,An Occasion for Time,-1,-1,-1
71202,Container,110761,0,0
71203,Hereditary,493922,10000000,80239658
71204,Orphan Horse,564766,3000000,0
71205,Unexpected Arrival,-1,-1,-1
71206,Concrete Football,474070,0,0
71207,On the Edge of Life,753648,0,0
71208,Non Non Biyori: The Movie - Vacation,494471,0,0
71209,The German Lesson,500245,0,1152502
71210,A Frozen Christmas,490935,0,0
71211,Southern Momma: The Darren Knight Story,-1,-1,-1
71212,The Prayer Box,560766,0,0
71213,Leave/Stay: Sweet Home,-1,-1,-1
71214,Tattoo,9908,0,0
71215,Weed,502137,0,0
71216,15 Attempts,818299,0,0
71217,2KM2 - A Square View,100297,0,0
71218,Hanson and the Beast,492317,0,42690682
71219,Entrapment,1844,66000000,212404396
71220,the LandLord,495715,0,0
71221,A Domestic Incident in Boylan Heights,-1,-1,-1
71222,Witch,310131,4000000,40423945
71223,Stray Dogz 8,645640,0,0
71224,Stray Dogz 9,737647,0,0
71225,Shaolin Da Mo Sword,-1,-1,-1
71226,Real Haunts,779333,0,0
71227,My Body Is Political,453956,0,0
71228,Mirror's Edge Catalyst: Alpha,-1,-1,-1
71229,Triggers,294594,0,0
71230,Darkling,30450,0,0
71231,Jack: la historia de Jack Veneno,-1,-1,-1
71232,Dead by Christmas,553079,0,0
71233,Date with the Elicpse,-1,-1,-1
71234,The Treasure of Beijing,-1,-1,-1
71235,Royal Shakespeare Company: Love's Labour's Won,-1,-1,-1
71236,Jesse James vs. The Black Train,530161,0,0
71237,Love's Hold,-1,-1,-1
71238,Take the Stage: A Girls Rockumentary,-1,-1,-1
71239,Taste of Life,419151,0,0
71240,Smoke,10149,7000000,8349430
71241,"Dark, Almost Night",573858,0,0
71242,GujjuBhai - Most Wanted,507728,0,0
71243,The Bra,498678,0,35765
71244,Balakrishnudu,494401,0,0
71245,Chasing a Dream: Out of the Shadows,-1,-1,-1
71246,The Cog is Dead: Live at the Athens Theatre,718483,0,0
71247,The Nightingale Chronicles,-1,-1,-1
71248,Zoe911,-1,-1,-1
71249,Mountains & Manhood,530459,0,0
71250,"Plant Codes, Unleashing Nature's Healing Power",-1,-1,-1
71251,Saving the Planet; One Bite at a Time,-1,-1,-1
71252,Pole Dance: Inside the World of Art as Fitness,-1,-1,-1
71253,Gulaebaghavali,463958,0,0
71254,Western Ghats,-1,-1,-1
71255,Naa Peru Surya Na Illu India,500494,0,0
71256,American Moon,492963,0,0
71257,Silence Is a Falling Body,518776,0,0
71258,Edmund Kemper Part 1: The Death of my Life,-1,-1,-1
71259,Our House,414191,0,0
71260,Awe!,476335,0,0
71261,Edmund Kemper Part 2: Death is Life,-1,-1,-1
71262,Edmund Kemper Part 3: Death Rages,-1,-1,-1
71263,Parched,352205,2700000,0
71264,Persuasion Rooms,-1,-1,-1
71265,Ready or Not,567609,6000000,57615777
71266,Judy & Punch,506554,0,0
71267,The Photograph,589049,0,0
71268,Xidan Street Girl,-1,-1,-1
71269,The Landline Detective,785728,0,0
71270,Making Fun: The Story of Funko,494632,0,0
71271,Cannibal Hookers,28337,0,0
71272,33 Animals of Santa Claus,415769,0,0
71273,Saavat,625759,0,0
71274,Jason Rising: A Friday the 13th Fan Film,-1,-1,-1
71275,Special Mission,24589,0,0
71276,Conviction,45094,12500000,6732980
71277,Are We Dead Yet,614198,0,0
71278,Clover,639103,0,0
71279,Preston Daniels: Guardian of Light,-1,-1,-1
71280,Polyoptics: The Formation of Polymer,500126,0,0
71281,Curse of the Blind Dead,566011,0,0
71282,Sex Terrorists on Wheels,834043,0,0
71283,The Last Tree,565386,0,228676
71284,The Mummy 3,564,80000000,415885488
71285,Women Composers,-1,-1,-1
71286,L'oreille décollée,553130,50000,0
71287,Black Friday: Dark Dawn Zero,-1,-1,-1
71288,Thin Ice,51996,0,790421
71289,My Girlfriend Is an Inflatable Doll,857880,0,0
71290,Roof of the World,311389,0,0
71291,Classmate,665656,0,0
71292,What You Don't Know About Me,719159,0,0
71293,Torbaaz,681235,0,0
71294,Danger Lake,-1,-1,-1
71295,Neophyte: An Arthouse Disaster,-1,-1,-1
71296,Off Course to China,-1,-1,-1
71297,Hero and the Girl,-1,-1,-1
71298,Phase Q,345468,0,0
71299,Your Son,6513,0,0
71300,Oray,574704,0,0
71301,The Unseen: A Detroit Beat Tape,495521,0,0
71302,The Bitcoin Trader,-1,-1,-1
71303,Cash Nexus,543370,2200000,0
71304,Kygo: Live at the Hollywood Bowl,511085,0,0
71305,Creem: America's Only Rock 'n' Roll Magazine,406486,0,0
71306,Hoops Africa: Ubuntu Matters,661123,0,0
71307,Father The Movie,-1,-1,-1
71308,INvisible,570670,7000000,130234661
71309,May I Be at Peace,649281,0,0
71310,Misfit,893941,0,0
71311,Henry V,10705,9000000,0
71312,A Yellow Animal,662711,0,0
71313,Robocall,613357,0,0
71314,Lost,812456,0,0
71315,Suicide the Ripple Effect,615825,0,347468
71316,OH-Blivion,-1,-1,-1
71317,D'Inked: A Tattoo Removal Documentary,-1,-1,-1
71318,Fasting,501251,200000,0
71319,The Rise and Fall of an American Scumbag,626484,0,0
71320,I Dedicate My Youth to You,500714,0,0
71321,Fancy Feast: The Fat Burlesque Performer,-1,-1,-1
71322,Ripples of Water,592030,0,0
71323,The Ambiguous Focus,486906,0,0
71324,Barbers & Stylists of Orlando: The Movie,-1,-1,-1
71325,Jawani Phir Nahi Ani 2,544402,486235,78655
71326,The Bouncer,315483,0,0
71327,Outlaw,454227,0,0
71328,Above & Beyond Acoustic - Giving Up The Day Job,502609,0,0
71329,Rylo,-1,-1,-1
71330,Love & Drugs,43347,30000000,102820008
71331,De'Vyne,-1,-1,-1
71332,Anna's War,496916,0,0
71333,Gangland: The Musical,-1,-1,-1
71334,It's a Date,130390,0,0
71335,The Stream,230273,0,0
71336,Mr Every Era,-1,-1,-1
71337,My Mother Died Last Night,-1,-1,-1
71338,The Land and the Road,-1,-1,-1
71339,The Sacrifice,639574,0,0
71340,Dreams + Memories: Where the Red Fern Grows,791072,0,0
71341,Dream Killer,333099,0,0
71342,Heartland Horror,-1,-1,-1
71343,While at War,542921,4735684,12277353
71344,Overcast-An Investigation Into Climate Engineering,-1,-1,-1
71345,Epidemic,29445,0,0
71346,Lara and the Beat,583139,0,0
71347,Odds Are,514952,0,0
71348,Kirk Cameron: Connect,508613,0,0
71349,Where Has the Time Gone?,481949,0,0
71350,Rangula Ratnam,302255,0,0
71351,Love Will Take Over,549829,0,0
71352,Life Interrupted,46855,0,0
71353,The Hungry Lion,499444,0,0
71354,Lying Posture of a Lion,697123,0,0
71355,Case 347,692478,0,0
71356,Passion is the Money,759811,0,0
71357,Dawn of Day: Stories from the Underground Railroad,-1,-1,-1
71358,Good Day's Work,551476,0,0
71359,Love in the Time of Irony,-1,-1,-1
71360,They Came Like Swallows,804596,0,0
71361,Sins of the Fathers,468377,0,0
71362,Party with Me,825826,0,0
71363,Singing Loud!,-1,-1,-1
71364,A Time for Making,-1,-1,-1
71365,The Meaning of Vanlife,786032,0,0
71366,Golden Sting,-1,-1,-1
71367,The Monk from the Holy Land,-1,-1,-1
71368,Ek Je Chhilo Raja,547508,0,0
71369,Thadam,505971,0,0
71370,Adhugo,560203,0,0
71371,Idi Naa Love Story,514704,0,0
71372,Howrah Bridge,502903,0,0
71373,My School,829634,0,0
71374,Kaadan,672940,0,0
71375,Paradox Movement Clash,-1,-1,-1
71376,Possessed,68572,0,0
71377,Politics,531683,0,0
71378,Clarkston,863670,0,0
71379,Holy Bone,-1,-1,-1
71380,The Squeeze Box Rocks,-1,-1,-1
71381,Pelleas,319449,0,0
71382,Marighella,500458,1769789,0
71383,Home with a View of the Monster,663662,0,0
71384,Letters to the Wall: A Documentary on the Vietnam Wall Experience,498828,0,0
71385,The Human Element,505126,0,0
71386,In Search of Fortune: Chercher de l'Argent,-1,-1,-1
71387,An Ocean Too Deep,480056,0,0
71388,WRZ: White Racist Zombies,-1,-1,-1
71389,Profile,493675,0,1763278
71390,Grrrl: Beauty Is The Beast,524579,0,0
71391,Our Fires Still Burn,-1,-1,-1
71392,Wake Up Alone,583522,0,0
71393,Eyes Don't Lie FF,-1,-1,-1
71394,A Little Touch of Harry,-1,-1,-1
71395,Back to the Good Times,496497,0,0
71396,Losers,34813,25000000,23580000
71397,The Salzburg Story,658815,0,0
71398,Nasser on the Way: Part Two,-1,-1,-1
71399,Nasser on the Way: Part Three,-1,-1,-1
71400,The Wedding Party 2: Destination Dubai,488424,0,2000000
71401,Branch Warren: Train Insane,-1,-1,-1
71402,Exhibition on Screen: Canaletto & the Art of Venice,470671,0,0
71403,Exhibition on Screen: Cézanne: Portraits of a Life,470677,0,0
71404,A Place of Hope: The Story of the Warsaw Ghetto Remembrance Garden,-1,-1,-1
71405,Piano Jazz: Chicago Style!,-1,-1,-1
71406,My Sister Hali,-1,-1,-1
71407,We the People,793285,0,0
71408,Back Held Hands,481130,0,0
71409,What Breaks the Ice,695513,0,0
71410,Story Ten: Brothers and Rivals,-1,-1,-1
71411,Poetry is Dead!,-1,-1,-1
71412,Evil Takes Root,733322,0,0
71413,Trico Tri Happy Halloween,512584,0,0
71414,Bitter Almonds,773127,0,0
71415,Dracula in Love,535280,0,0
71416,Mystic Chords,-1,-1,-1
71417,The Ex-File 3: The Return of The Exes,494900,0,0
71418,The Eighth Commissioner,497447,0,0
71419,Song of the Starslayer,-1,-1,-1
71420,Me Too,543014,0,0
71421,Missing!,458253,100000000,26249469
71422,Art Fair Fever,761891,0,0
71423,Harpoon,574284,0,0
71424,I Am Not for Sale: The Fight to End Human Trafficking,-1,-1,-1
71425,Christmas at the Royal Hotel,654728,0,0
71426,The Summerlands,590095,0,0
71427,Four by 3000,-1,-1,-1
71428,The New Hire,770651,8000,0
71429,Tshiong,495188,0,0
71430,Inside Man: Most Wanted,619278,0,0
71431,The Magical Generation,-1,-1,-1
71432,Our Dream Christmas,568826,0,0
71433,Induced Labor,490814,0,0
71434,Urim and Thummim,255884,0,0
71435,Singer,11003,18000000,123306987
71436,MAMBA,121377,0,0
71437,On Borrowed Time,40730,0,0
71438,Gateway to Hope: Overcoming Heroin,-1,-1,-1
71439,Final Curtain Part 19: The Night Chicago Die,-1,-1,-1
71440,Unearthed: The Curse of Nephthys,897871,0,0
71441,A Story Worth Living,427370,0,0
71442,Red 11,536434,7000,0
71443,Genome,767432,0,0
71444,Carnival,100493,500000,0
71445,Bride of a Hustla,-1,-1,-1
71446,Black Tears,111689,0,0
71447,Aswat Acherim,-1,-1,-1
71448,True Value,711257,0,0
71449,O-Negative,32465,0,0
71450,Reason to Live,876384,0,0
71451,The Bangle Seller,499168,0,0
71452,Naa Nuvve,530071,0,0
71453,Chamak,518302,0,0
71454,K.G.F: Chapter 1,564147,0,0
71455,Their Remaining Journey,499520,0,0
71456,MonsterKids: The Impact of Things that Go Bump in the Night,506130,0,0
71457,Lady T rides to DC for her Brothers and Sisters in the Armed Forces,-1,-1,-1
71458,The Waiter,318214,1235000,0
71459,Awoken,508330,0,0
71460,Politics of Hair,643028,0,0
71461,Finding Grace,695568,0,0
71462,Reiterations of Dissent,-1,-1,-1
71463,Project 74,-1,-1,-1
71464,The Prayer,302150,17000000,0
71465,Exile,191495,0,0
71466,The NEW BIG Plane Trip,-1,-1,-1
71467,Shelf Life,163543,0,0
71468,Mary 4 Mayor,814363,0,0
71469,Extraction,545609,65000000,0
71470,Perdida,513223,667000,0
71471,Holiday Hell,513844,0,0
71472,Holly Day,574943,0,0
71473,Goodbye Honey,721955,0,0
71474,TV Movie,359589,0,0
71475,Nevelson: Awareness in the Fourth Dimension,-1,-1,-1
71476,TV Movie: The Sequel,-1,-1,-1
71477,Not Another TV Movie,-1,-1,-1
71478,Fashion Designer S/o Ladies Tailor,461891,0,0
71479,Delivery,146239,26000000,51164106
71480,2 Days Without a Bagel 2,-1,-1,-1
71481,47 Hours to Live,615017,0,0
71482,This Side of Summer,573611,0,0
71483,Scorpio Month,-1,-1,-1
71484,Alicia,45805,0,0
71485,Magic Lantern,539191,0,0
71486,Killer Caregiver,543322,0,0
71487,Three Female Ghosts,742987,0,0
71488,Truth about Pandemic Flu,-1,-1,-1
71489,Fyre Fraud,575190,0,0
71490,Together Apart,296157,0,0
71491,Lady in White,49365,4700000,0
71492,The Scythian,661799,0,0
71493,The World Before Your Feet,502138,0,312789
71494,Bellingcat: Truth in a Post-Truth World,558739,0,0
71495,Not in My Lifetime,516956,0,0
71496,Where Dreams Go To Die,509415,0,0
71497,Respect Our Black Dollars,-1,-1,-1
71498,Children of Mud,684823,0,0
71499,In Character,620683,2000000,39273021
