tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,Adult,Animation,Fantasy,GameShow,History,Music,Musical,News,RealityTV,SciFi,Short,Sport,TalkShow,War,Western,averageRating,numVotes,budget,revenue,isTopActor,isTopDirector,yearsSinceProduced
tt0196229,Zoolander,Zoolander,0,2001,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,255432.0,28000000,60780981,0,0,20
tt0198021,Where the Heart Is,Where the Heart Is,0,2000,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,33308.0,15000000,33771174,0,0,21
tt0198781,"Monsters, Inc.","Monsters, Inc.",0,2001,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,857232.0,115000000,562816256,1,0,20
tt0199129,The Visit,The Visit,0,2000,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,267.0,5000000,98450062,0,0,21
tt0199290,3 Strikes,3 Strikes,0,2000,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,3443.0,6000000,9000000,0,0,21
tt0199626,In the Cut,In the Cut,0,2003,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,23224.0,12000000,23726793,0,0,18
tt0199725,Love & Basketball,Love & Basketball,0,2000,124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,20328.0,20000000,27728118,0,1,21
tt0199753,Red Planet,Red Planet,0,2000,106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.7,56912.0,80000000,33463969,0,0,21
tt0200027,Riding in Cars with Boys,Riding in Cars with Boys,0,2001,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,28207.0,48000000,35743308,0,0,20
tt0200465,The Bank Job,The Bank Job,0,2008,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,178090.0,20000000,64822796,0,0,13
tt0200550,Coyote Ugly,Coyote Ugly,0,2000,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.7,111253.0,45000000,113916474,1,0,21
tt0200669,The Golden Bowl,The Golden Bowl,0,2000,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,4420.0,15000000,5753678,0,0,21
tt0200720,The House of Mirth,The House of Mirth,0,2000,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7449.0,10000000,5164404,0,0,21
tt0202402,Whatever It Takes,Whatever It Takes,0,2000,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,10620.0,15000000,9902115,0,0,21
tt0202470,Rock Star,Rock Star,0,2001,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.3,42443.0,57000000,16991902,0,0,20
tt0202677,The Way of the Gun,The Way of the Gun,0,2000,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,32911.0,8500000,19125401,1,0,21
tt0202711,Swimming,Swimming,0,2000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,917.0,7800000,22441323,0,0,21
tt0202989,Intern,The Intern,0,2000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,649.0,35000000,194564672,0,0,21
tt0203009,Moulin Rouge!,Moulin Rouge!,0,2001,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.6,275131.0,52500000,179213434,0,0,20
tt0203019,Men of Honor,Men of Honor,0,2000,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,113014.0,82343495,48814909,1,0,21
tt0203053,Pilgrim,Pilgrim,0,2000,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,859.0,85000000,48000000,0,0,21
tt0203940,Spiders,Spiders,0,2000,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9,2947.0,7000000,257019,0,0,21
tt0204137,Animal Factory,Animal Factory,0,2000,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,13458.0,3600000,43805,0,0,21
tt0204175,Boys and Girls,Boys and Girls,0,2000,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,16543.0,16000000,20627372,0,0,21
tt0204313,Exorcist: The Beginning,Exorcist: The Beginning,0,2004,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,36256.0,80000000,78000586,0,0,17
tt0204946,Bring It On,Bring It On,0,2000,98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1,92564.0,28000000,90449929,0,0,21
tt0205271,Dr. T & the Women,Dr. T & the Women,0,2000,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,19424.0,23000000,22844291,0,1,21
tt0205461,Thomas and the Magic Railroad,Thomas and the Magic Railroad,0,2000,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4200.0,19000000,19748009,0,0,21
tt0206113,Madison,Madison,0,2001,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.3,1391.0,10000000,26488734,0,0,20
tt0206275,Save the Last Dance,Save the Last Dance,0,2001,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2,59939.0,13000000,131706809,0,0,20
tt0206314,Joy Ride,Joy Ride,0,2001,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,67192.0,23000000,36642838,0,1,20
tt0206608,The Farewell,Abschied - Brechts letzter Sommer,0,2000,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,184.0,250300,22110994,0,0,21
tt0206634,Children of Men,Children of Men,0,2006,109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.9,482291.0,76000000,70595464,1,1,15
tt0206917,The Man Who Cried,The Man Who Cried,0,2000,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2,15057.0,20170000,1800000,0,0,21
tt0206963,My First Mister,My First Mister,0,2001,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,5585.0,5250000,595005,0,0,20
tt0207201,What Women Want,What Women Want,0,2000,127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4,201468.0,70000000,374111707,1,1,21
tt0207585,Lloyd,Lloyd,0,2001,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,709.0,19000000,39267515,0,0,20
tt0208003,Big Momma's House,Big Momma's House,0,2000,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,83617.0,30000000,173959438,0,0,21
tt0208092,Snatch,Snatch,0,2000,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,817187.0,10000000,83557872,1,1,21
tt0208866,Mission,Mission,0,2001,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,43.0,178000000,791017452,0,0,20
tt0208874,The Contender,The Contender,0,2000,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,23685.0,20000000,22428990,1,0,21
tt0208988,Get Carter,Get Carter,0,2000,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,33874.0,63600000,19412993,0,0,21
tt0209077,Ken Park,Ken Park,0,2002,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,29416.0,1300000,447741,0,0,19
tt0209144,Memento,Memento,0,2000,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,1177227.0,9000000,39723096,0,1,21
tt0209163,The Mummy Returns,The Mummy Returns,0,2001,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4,312707.0,98000000,443280904,0,0,20
tt0209475,The Wedding Planner,The Wedding Planner,0,2001,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,79165.0,35000000,94728529,1,0,20
tt0209958,The Cell,The Cell,0,2000,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4,100100.0,33000000,104155843,0,0,21
tt0210382,The Weight of Water,The Weight of Water,0,2000,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,9358.0,16000000,109130,1,1,21
tt0210567,Beautiful,Beautiful,0,2000,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,3976.0,25000000,7649973,0,0,21
tt0210616,Center Stage,Center Stage,0,2000,115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.7,21113.0,29000000,26385941,0,0,21
tt0210945,Remember the Titans,Remember the Titans,0,2000,113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.8,206276.0,30000000,136706683,1,0,21
tt0210952,Ritual,Ritual,0,2000,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,89.0,10000000,1785977,0,0,21
tt0211181,102 Dalmatians,102 Dalmatians,0,2000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,36606.0,85000000,183611771,0,0,21
tt0211443,Jason X,Jason X,0,2001,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4,54314.0,11000000,16951798,0,1,20
tt0211465,Knockaround Guys,Knockaround Guys,0,2001,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,23482.0,15000000,12000000,0,0,20
tt0211915,Amélie,Le fabuleux destin d'Amélie Poulain,0,2001,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,728892.0,10000000,173921954,0,1,20
tt0211938,Bait,Bait,0,2000,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,12356.0,30000000,32500000,1,1,21
tt0212338,Meet the Parents,Meet the Parents,0,2000,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,322256.0,55000000,330444045,1,1,21
tt0212346,Miss Congeniality,Miss Congeniality,0,2000,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,198484.0,45000000,212000000,1,0,21
tt0212712,2046,2046,0,2004,129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,55551.0,12000000,19271312,0,1,17
tt0212720,A.I. Artificial Intelligence,A.I. Artificial Intelligence,0,2001,146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2,299599.0,100000000,235926552,0,1,20
tt0212974,Groove,Groove,0,2000,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.6,4265.0,100000000,169327687,0,0,21
tt0212985,Hannibal,Hannibal,0,2001,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,264993.0,87000000,351692268,1,1,20
tt0213149,Pearl Harbor,Pearl Harbor,0,2001,183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.2,321902.0,140000000,449220945,0,0,20
tt0213790,The Ladies Man,The Ladies Man,0,2000,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,13004.0,24000000,13700000,0,0,21
tt0215129,Road Trip,Road Trip,0,2000,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,164188.0,16000000,119754278,0,0,21
tt0215679,Cowboys and Angels,Cowboys and Angels,0,2000,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,486.0,2000000,33700,0,0,21
tt0215681,Crazy,Crazy,0,2000,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,4088.0,50000000,142851197,0,0,21
tt0215750,Enemy at the Gates,Enemy at the Gates,0,2001,131,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.6,252860.0,68000000,96976270,0,0,20
tt0216196,Angel of Death,Semana Santa,0,2001,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,755.0,15000000,48854305,0,0,20
tt0216216,The 6th Day,The 6th Day,0,2000,123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.9,119468.0,82000000,96085477,0,0,21
tt0217505,Gangs of New York,Gangs of New York,0,2002,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,423205.0,100000000,193772504,1,1,19
tt0217664,Morning,Morning,0,2001,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,37.0,40000000,60040976,0,0,20
tt0217756,Ready to Rumble,Ready to Rumble,0,2000,107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.4,14077.0,24000000,12372410,0,0,21
tt0217869,Unbreakable,Unbreakable,0,2000,106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3,403187.0,75000000,248118121,1,0,21
tt0218533,Call,Pukar,0,2000,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,2318.0,13000000,68572378,0,0,21
tt0218619,Soul Survivors,Soul Survivors,0,2001,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,8889.0,17000000,4299141,0,0,20
tt0218817,Antitrust,Antitrust,0,2001,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,29052.0,30000000,18195610,0,0,20
tt0218922,Original Sin,Original Sin,0,2001,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,55573.0,42000000,35402320,0,0,20
tt0218967,The Family Man,The Family Man,0,2000,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8,106891.0,60000000,124700000,1,0,21
tt0219653,Dracula 2000,Dracula 2000,0,2000,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.9,33249.0,28000000,47053625,1,0,21
tt0219699,The Gift,The Gift,0,2000,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,66578.0,10000000,12008642,0,1,21
tt0219822,Human Nature,Human Nature,0,2001,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,18078.0,6000000,1600000,0,1,20
tt0219854,The Kid,The Kid,0,2000,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1,41480.0,40000000,359126022,0,0,21
tt0219965,Bandits,Bandits,0,2001,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,67162.0,75000000,67631903,0,1,20
tt0220005,Reunion,Reunion,0,2001,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,88.0,50000000,234989584,0,0,20
tt0220099,The Tigger Movie,The Tigger Movie,0,2000,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,18279.0,30000000,45554533,0,0,21
tt0220371,Duplicity,Duplicity,0,2004,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,37.0,60000000,78146652,0,0,17
tt0220506,Halloween: Resurrection,Halloween: Resurrection,0,2002,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,41657.0,13000000,37664855,0,1,19
tt0220827,Sleepless,Non ho sonno,0,2001,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6775.0,30000000,32540674,0,0,20
tt0221027,Blow,Blow,0,2001,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,249498.0,53000000,83282296,1,0,20
tt0221218,The Glass House,The Glass House,0,2001,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,35654.0,30000000,23619609,0,0,20
tt0221889,Beautiful Creatures,Beautiful Creatures,0,2000,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,3678.0,60000000,60052138,0,0,21
tt0222024,Hum Tumhare Hain Sanam,Hum Tumhare Hain Sanam,0,2002,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,6783.0,4800000,14000000,0,0,19
tt0222850,The Broken Hearts Club: A Romantic Comedy,The Broken Hearts Club: A Romantic Comedy,0,2000,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7497.0,1000000,1744858,0,0,21
tt0222851,Brother,Brother,0,2000,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,22771.0,128000000,250397798,0,1,21
tt0223897,Pay It Forward,Pay It Forward,0,2000,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,116951.0,40000000,55707411,1,0,21
tt0224451,21,21,0,2000,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,79.0,35000000,69823199,0,0,21
tt0225071,Angel Eyes,Angel Eyes,0,2001,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,23498.0,53000000,29700000,0,0,20
tt0227005,Made,Made,0,2001,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,18187.0,50000000,133511855,0,0,20
tt0227194,One 2 Ka 4,One 2 Ka 4,0,2001,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5002.0,5200000,5900000,0,0,20
tt0227445,The Score,The Score,0,2001,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,125410.0,68000000,113579918,1,0,20
tt0227538,Spy Kids,Spy Kids,0,2001,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,113404.0,35000000,147934180,0,1,20
tt0227984,Formula 51,The 51st State,0,2001,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,48733.0,27000000,12881605,1,0,20
tt0228333,Ghosts of Mars,Ghosts of Mars,0,2001,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.9,53258.0,28000000,14010832,0,1,20
tt0228488,Kiss Kiss Bang Bang,Kiss Kiss (Bang Bang),0,2001,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1941.0,15000000,15785148,0,0,20
tt0229260,Book of Shadows: Blair Witch 2,Book of Shadows: Blair Witch 2,0,2000,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,37272.0,15000000,47737094,0,0,21
tt0229340,Dinner Rush,Dinner Rush,0,2000,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,5070.0,2000000,1075504,0,0,21
tt0230011,Atlantis: The Lost Empire,Atlantis: The Lost Empire,0,2001,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,112209.0,120000000,186053725,0,1,20
tt0230030,Bedazzled,Bedazzled,0,2000,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,100983.0,48000000,90383208,0,1,21
tt0230600,The Others,The Others,0,2001,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,353156.0,17000000,209947037,0,0,20
tt0230838,Sweet November,Sweet November,0,2001,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,88535.0,40000000,65754228,0,0,20
tt0231001,The Zookeeper,The Zookeeper,0,2001,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.8,4276.0,20000000,26152835,0,0,20
tt0231402,Crocodile Dundee in Los Angeles,Crocodile Dundee in Los Angeles,0,2001,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,24509.0,21150000,39438674,0,0,20
tt0231775,Down to Earth,Down to Earth,0,2001,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,23493.0,49000000,71186502,0,1,20
tt0231971,Restless,Levottomat,0,2000,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,3745.0,8000000,163265,0,0,21
tt0232500,The Fast and the Furious,The Fast and the Furious,0,2001,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,369990.0,38000000,207283925,0,1,20
tt0232957,Vice,Vice,0,2000,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,49.0,60000000,76073488,0,0,21
tt0233142,3000 Miles to Graceland,3000 Miles to Graceland,0,2001,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,45586.0,62000000,18720175,0,0,20
tt0233469,Collateral Damage,Collateral Damage,0,2002,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,73861.0,85000000,78382433,0,0,19
tt0233841,Baran,Baran,0,2001,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,8217.0,10000,100000,0,0,20
tt0234215,The Matrix Reloaded,The Matrix Reloaded,0,2003,138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2,547953.0,150000000,738599701,0,1,18
tt0234354,Novocaine,Novocaine,0,2001,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,10996.0,6000000,2025238,0,0,20
tt0234499,Portugál,Portugál,0,2000,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,223.0,1400000,3795575,0,0,21
tt0234829,Summer Catch,Summer Catch,0,2001,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,15728.0,34000000,19693891,0,0,20
tt0235679,Pokémon 3 the Movie: Spell of the Unown,Gekijô-ban poketto monsutâ: Kesshô-tô no teiô,0,2000,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,13704.0,16000000,68411275,0,0,21
tt0235737,The Salton Sea,The Salton Sea,0,2002,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,30452.0,18000000,676698,0,1,19
tt0236388,The Original Kings of Comedy,The Original Kings of Comedy,0,2000,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,5717.0,13000000,38251106,0,1,21
tt0236493,The Mexican,The Mexican,0,2001,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,106525.0,57000000,147845033,1,1,20
tt0236784,The Tailor of Panama,The Tailor of Panama,0,2001,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,28954.0,21000000,28008462,1,0,20
tt0237320,Hunger,Hunger,0,2001,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,67.0,75000000,691210692,0,0,20
tt0237534,Brotherhood of the Wolf,Le pacte des loups,0,2001,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,64967.0,29000000,70752904,0,0,20
tt0237572,The Pledge,The Pledge,0,2001,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,56375.0,35000000,29400000,1,0,20
tt0238112,Captain Corelli's Mandolin,Captain Corelli's Mandolin,0,2001,131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.9,33848.0,57000000,62112895,1,0,20
tt0238119,Boys Don't Cry,Chlopaki nie placza,0,2000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,6111.0,2000000,11540607,0,0,21
tt0238137,Tangled,Tangled,0,2001,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,2479.0,260000000,592461732,0,0,20
tt0238251,Gossip,Gossip,0,2000,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,786.0,14000000,5108820,0,0,21
tt0238380,Equilibrium,Equilibrium,0,2002,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,319968.0,20000000,5359645,1,0,19
tt0238546,Queen of the Damned,Queen of the Damned,0,2002,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.3,54606.0,35000000,45479110,0,0,19
tt0238627,Attraction,Attraction,0,2000,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,748.0,14000000,320145693,0,0,21
tt0238948,Double Take,Double Take,0,2001,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,8329.0,24000000,31600000,0,0,20
tt0239020,The Cave,De grot,0,2001,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,671.0,30000000,15007991,0,0,20
tt0239395,Cats & Dogs,Cats & Dogs,0,2001,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,58431.0,60000000,93375151,0,0,20
tt0239948,Saving Silverman,Saving Silverman,0,2001,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,40019.0,22000000,19351569,0,0,20
tt0239949,Say It Isn't So,Say It Isn't So,0,2001,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,13065.0,25000000,12320393,0,1,20
tt0239986,Sidewalks of New York,Sidewalks of New York,0,2001,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6657.0,1000000,2402459,0,0,20
tt0240462,Dr. Dolittle 2,Dr. Dolittle 2,0,2001,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.7,44447.0,70000000,176104344,0,0,20
tt0240510,The Four Feathers,The Four Feathers,0,2002,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,33594.0,35000000,29882645,1,0,19
tt0240515,Freddy Got Fingered,Freddy Got Fingered,0,2001,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,47719.0,14000000,14343028,0,0,20
tt0240772,Ocean's Eleven,Ocean's Eleven,0,2001,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,543165.0,85000000,450717150,1,1,20
tt0240890,Serendipity,Serendipity,0,2001,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,108789.0,28000000,77516304,0,0,20
tt0240900,Slackers,Slackers,0,2002,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,14363.0,14000000,6413915,0,0,19
tt0241025,Vanity Fair,Vanity Fair,0,2004,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,22077.0,23000000,16123851,0,0,17
tt0241223,The Bank,The Bank,0,2001,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,2844.0,20000000,64822796,0,0,20
tt0241303,Chocolat,Chocolat,0,2000,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,185039.0,25000000,152500343,0,0,21
tt0241527,Harry Potter and the Sorcerer's Stone,Harry Potter and the Sorcerer's Stone,0,2001,152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.6,708192.0,125000000,976475550,0,0,20
tt0241760,The New Guy,The New Guy,0,2002,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,34789.0,13000000,31167388,0,0,19
tt0242150,Xchange,Xchange,0,2001,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.6,2547.0,100000,5000000,0,0,20
tt0242193,Bully,Bully,0,2001,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,37243.0,50000000,55181129,0,0,20
tt0242252,The Affair of the Necklace,The Affair of the Necklace,0,2001,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.1,5272.0,30000000,1198113,0,0,20
tt0242337,Bunny,Bunny,0,2000,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,60.0,25000000,70442940,0,0,21
tt0242423,"Dude, Where's My Car?","Dude, Where's My Car?",0,2000,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5,137575.0,13000000,73180723,0,0,21
tt0242445,Exit Wounds,Exit Wounds,0,2001,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,34517.0,50000000,79958599,0,0,20
tt0242587,L.I.E.,L.I.E.,0,2001,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,9859.0,700000,1667192,0,0,20
tt0242653,The Matrix Revolutions,The Matrix Revolutions,0,2003,129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8,473102.0,150000000,424988211,0,1,18
tt0243155,Bridget Jones's Diary,Bridget Jones's Diary,0,2001,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,235500.0,25000000,281929795,1,0,20
tt0243415,Mercy Streets,Mercy Streets,0,2000,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,554.0,600000,173599,0,0,21
tt0243585,Stuart Little 2,Stuart Little 2,0,2002,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,52649.0,120000000,169956806,0,0,19
tt0243655,Wet Hot American Summer,Wet Hot American Summer,0,2001,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,56513.0,5000000,295206,0,0,20
tt0244000,American Outlaws,American Outlaws,0,2001,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,16038.0,35000000,13678913,0,0,20
