tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,Adult,Animation,Fantasy,Game-Show,History,Music,Musical,News,Reality-TV,Sci-Fi,Short,Sport,Talk-Show,War,Western,averageRating,numVotes,budget,revenue,isTopActor,isTopDirector
tt0160127,Charlie's Angels,Charlie's Angels,0,2000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,182924.0,48000000,73279888,True,False
tt0160184,Eye See You,D-Tox,0,2002,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,26032.0,55000000,6632383,True,True
tt0160399,Impostor,Impostor,0,2001,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2,23313.0,40000000,8694320,True,True
tt0160484,Lost Souls,Lost Souls,0,2000,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,10824.0,50000000,31355910,True,False
tt0160706,The Prodigy,The Prodigy,0,2005,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,898.0,6000000,21150265,False,False
tt0160751,The Redemption,The Redemption,0,2000,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,19.0,25000000,28341469,False,False
tt0160797,Rules of Engagement,Rules of Engagement,0,2000,128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.4,46433.0,60000000,71000000,True,True
tt0161021,Pure,Pure,0,2005,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,20.0,17010000,24941969,False,False
tt0161081,What Lies Beneath,What Lies Beneath,0,2000,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,122464.0,100000000,291420351,True,True
tt0161083,What's the Worst That Could Happen?,What's the Worst That Could Happen?,0,2001,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,15695.0,60000000,38400000,True,True
tt0161088,White Boy,White Boy,0,2002,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,313.0,29000000,26000000,False,True
tt0162222,Cast Away,Cast Away,0,2000,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,557830.0,90000000,429632142,True,True
tt0162650,Shaft,Shaft,0,2000,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,75723.0,30000000,21360215,True,True
tt0162983,Hanging Up,Hanging Up,0,2000,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,12422.0,60000000,51880044,True,True
tt0163025,Jurassic Park III,Jurassic Park III,0,2001,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.9,306601.0,93000000,368780809,True,True
tt0163596,Dark Water,Dark Water,0,2001,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,199.0,30000000,49483352,False,False
tt0163676,The in Crowd,The In Crowd,0,2000,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4531.0,15000000,5217498,False,False
tt0164052,Hollow Man,Hollow Man,0,2000,112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,127996.0,95000000,190213455,True,True
tt0164184,The Sum of All Fears,The Sum of All Fears,0,2002,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,111557.0,68000000,193921372,True,True
tt0164212,Under Suspicion,Under Suspicion,0,2000,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,24083.0,25000000,260562,True,False
tt0164334,Along Came a Spider,Along Came a Spider,0,2001,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,82016.0,60000000,105178561,True,True
tt0165361,Highway,Highway,0,2002,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6370.0,15000000,3675201,True,False
tt0165928,Revenge,Revenge,0,2000,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,242.0,2900000,692079,False,False
tt0165929,Romeo Must Die,Romeo Must Die,0,2000,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,69100.0,25000000,91036760,True,False
tt0165982,Sinbad: Legend of the Seven Seas,Sinbad: Legend of the Seven Seas,0,2003,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,52328.0,60000000,80767884,True,False
tt0166110,Bones,Bones,0,2001,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,7427.0,65000000,93621340,True,False
tt0166276,Monkeybone,Monkeybone,0,2001,93,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.8,17485.0,75000000,5409517,True,True
tt0166813,Spirit: Stallion of the Cimarron,Spirit: Stallion of the Cimarron,0,2002,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,71910.0,80000000,122563539,True,False
tt0166924,Mulholland Drive,Mulholland Dr.,0,2001,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,339957.0,15000000,20117339,True,True
tt0167190,Hellboy,Hellboy,0,2004,122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8,317095.0,50000000,44664690,True,True
tt0167203,I Dreamed of Africa,I Dreamed of Africa,0,2000,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,4591.0,34000000,14400327,True,True
tt0167260,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,0,2003,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,1723261.0,94000000,1118888979,True,True
tt0167261,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,0,2002,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,1557845.0,79000000,926287400,True,True
tt0167456,Thunderbirds,Thunderbirds,0,2004,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,13671.0,57000000,28283637,True,False
tt0168612,The Playaz Court,The Playaz Court,0,2000,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,158.0,10000,10000,False,False
tt0168629,Dancer in the Dark,Dancer in the Dark,0,2000,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,106531.0,12800000,40031879,True,True
tt0168786,Antwone Fisher,Antwone Fisher,0,2002,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,34802.0,12500000,23367586,True,True
tt0169102,Lagaan: Once Upon a Time in India,Lagaan: Once Upon a Time in India,0,2001,224,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.1,109872.0,5200000,8100000,True,True
tt0169579,Baggage,Baggage,0,2003,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,41.0,8500000,22456509,False,False
tt0170016,How the Grinch Stole Christmas,How the Grinch Stole Christmas,0,2000,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2,223999.0,123000000,345141403,True,True
tt0170691,Tigerland,Tigerland,0,2000,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,40500.0,10000000,148701,True,True
tt0171433,Keeping the Faith,Keeping the Faith,0,2000,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,51169.0,30000000,59945183,True,True
tt0172156,Bad Boys II,Bad Boys II,0,2003,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,241334.0,130000000,273339556,True,True
tt0172495,Gladiator,Gladiator,0,2000,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,1411244.0,103000000,465361176,True,True
tt0172699,Labor Pains,Labor Pains,0,2000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,234.0,10000000,1895782,True,False
tt0173840,Final Fantasy: The Spirits Within,Final Fantasy: The Spirits Within,0,2001,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,81251.0,137000000,85131830,True,True
tt0175142,Scary Movie,Scary Movie,0,2000,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,247609.0,19000000,278019771,True,False
tt0176783,Gossip,Gossip,0,2000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,16273.0,14000000,5108820,True,False
tt0177650,Company Man,Company Man,0,2000,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,2070.0,16000000,146193,True,False
tt0177971,The Perfect Storm,The Perfect Storm,0,2000,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,162466.0,120000000,325756637,True,True
tt0178043,Stranger Than Fiction,Stranger Than Fiction,0,2000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,1297.0,30000000,53653224,False,True
tt0179098,Moonlight Mile,Moonlight Mile,0,2002,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,13963.0,21000000,10011050,True,True
tt0179435,The Proposal,The Proposal,0,2001,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,720.0,40000000,317375031,True,False
tt0179626,15 Minutes,15 Minutes,0,2001,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,49689.0,60000000,56359980,True,True
tt0180052,The Adventures of Pluto Nash,The Adventures of Pluto Nash,0,2002,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8,25440.0,100000000,7103973,True,True
tt0180073,Quills,Quills,0,2000,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,53169.0,13500000,7060876,True,True
tt0180093,Requiem for a Dream,Requiem for a Dream,0,2000,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,800765.0,4500000,7390108,True,True
tt0180734,Hardball,Hard Ball,0,2001,106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.4,30233.0,32000000,40222729,True,False
tt0181536,Finding Forrester,Finding Forrester,0,2000,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,85029.0,43000000,80049764,True,True
tt0181689,Minority Report,Minority Report,0,2002,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,529611.0,102000000,358372926,True,True
tt0181739,Osmosis Jones,Osmosis Jones,0,2001,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,34693.0,75000000,13596911,True,True
tt0181852,Terminator 3: Rise of the Machines,Terminator 3: Rise of the Machines,0,2003,109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.3,388060.0,200000000,435000000,True,False
tt0181865,Traffic,Traffic,0,2000,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,202651.0,48000000,207515725,True,True
tt0181875,Almost Famous,Almost Famous,0,2000,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,266484.0,60000000,47386287,True,True
tt0181984,Boiler Room,Boiler Room,0,2000,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,51644.0,7000000,28780255,True,False
tt0182000,The Caveman's Valentine,The Caveman's Valentine,0,2001,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.8,7832.0,13500000,794481,True,True
tt0182295,Love's Labour's Lost,Love's Labour's Lost,0,2000,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,4582.0,13000000,299792,True,True
tt0183505,"Me, Myself & Irene","Me, Myself & Irene",0,2000,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,230935.0,51000000,149270999,True,True
tt0183523,Mission to Mars,Mission to Mars,0,2000,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.7,72256.0,90000000,60874615,True,True
tt0183649,Phone Booth,Phone Booth,0,2002,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,259975.0,13000000,97837138,True,True
tt0183790,A Knight's Tale,A Knight's Tale,0,2001,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,179875.0,65000000,117487473,True,True
tt0183869,Taxi 2,Taxi 2,0,2000,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,54270.0,10500000,64400000,True,True
tt0184858,Reindeer Games,Reindeer Games,0,2000,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,38990.0,42000000,32168970,True,True
tt0184894,Shanghai Noon,Shanghai Noon,0,2000,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,123916.0,55000000,56932305,True,True
tt0184907,Snow Day,Snow Day,0,2000,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,12127.0,130000000,62500000,True,False
tt0185183,Battlefield Earth,Battlefield Earth,0,2000,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,79046.0,73000000,29000000,True,False
tt0185431,Little Nicky,Little Nicky,0,2000,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.3,102280.0,85000000,58292295,True,False
tt0186045,Drowning Mona,Drowning Mona,0,2000,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,14137.0,6000000,15427192,True,True
tt0186151,Frequency,Frequency,0,2000,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,105280.0,31000000,68106245,True,True
tt0186566,Space Cowboys,Space Cowboys,0,2000,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,78682.0,65000000,128884132,True,True
tt0186589,Sugar & Spice,Sugar & Spice,0,2001,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,14040.0,11000000,13276953,False,False
tt0186894,Bounce,Bounce,0,2000,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,20590.0,35000000,36779296,True,True
tt0187078,Gone in 60 Seconds,Gone in Sixty Seconds,0,2000,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,269383.0,1000000,40000000,True,True
tt0187393,The Patriot,The Patriot,0,2000,165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.2,264170.0,110000000,215294342,True,True
tt0187696,Anatomy,Anatomie,0,2000,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,12669.0,2000000,8000000,True,False
tt0187738,Blade II,Blade II,0,2002,117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.7,208975.0,54000000,155010032,True,True
tt0188028,Legacy,Legacy,0,2000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,143.0,161900000,148810604,False,False
tt0189456,Cut,Cut,0,2000,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,3418.0,20000000,55030051,True,False
tt0189998,Shadow of the Vampire,Shadow of the Vampire,0,2000,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,41223.0,8000000,8279017,True,False
tt0190138,The Whole Nine Yards,The Whole Nine Yards,0,2000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,117171.0,41300000,106371651,True,True
tt0190374,Dungeons & Dragons,Dungeons & Dragons,0,2000,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7,32968.0,35000000,15185241,True,False
tt0190590,"O Brother, Where Art Thou?","O Brother, Where Art Thou?",0,2000,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,299783.0,26000000,71868327,True,True
tt0190865,Vertical Limit,Vertical Limit,0,2000,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,60479.0,75000000,215663859,True,True
tt0191133,The Fighting Temptations,The Fighting Temptations,0,2003,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.6,7053.0,15000000,30238577,True,True
tt0191397,The Replacements,The Replacements,0,2000,118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6,61443.0,50000000,50054511,True,False
tt0191754,28 Days,28 Days,0,2000,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,47640.0,5000000,85720385,True,False
tt0192111,Head Over Heels,Head Over Heels,0,2001,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,14372.0,14000000,13127022,True,True
tt0192255,The Little Vampire,The Little Vampire,0,2000,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,10292.0,35000000,27965865,True,True
tt0192614,The Skulls,The Skulls,0,2000,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,31852.0,15000000,35007180,True,False
tt0192731,Urban Legends: Final Cut,Urban Legends: Final Cut,0,2000,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,17103.0,14000000,38574362,True,True
tt0192947,12,12,0,2003,124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.5,49.0,20000000,17280326,False,False
tt0193364,The Order,The Order,0,2001,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,8290.0,150000000,938212738,True,False
tt0193365,Orphan,Orphan,0,2001,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,29.0,20000000,77912251,False,False
tt0194218,Panic,Panic,0,2000,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,8343.0,48000000,197079546,True,False
tt0195234,Saving Grace,Saving Grace,0,2000,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,18199.0,10000000,26330482,True,False
tt0195565,Death-Defying Acts,Death-Defying Acts,0,2005,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,23.0,20000000,8380329,False,False
tt0195685,Erin Brockovich,Erin Brockovich,0,2000,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,187930.0,52000000,256271286,True,True
tt0195714,Final Destination,Final Destination,0,2000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,242581.0,23000000,112880294,True,False
tt0195778,Here on Earth,Here on Earth,0,2000,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,8540.0,15000000,10873148,True,False
tt0195945,Next Friday,Next Friday,0,2000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,38975.0,11000000,59827328,True,False
tt0196229,Zoolander,Zoolander,0,2001,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,255432.0,28000000,60780981,True,True
tt0198021,Where the Heart Is,Where the Heart Is,0,2000,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,33308.0,15000000,33771174,True,False
tt0198781,"Monsters, Inc.","Monsters, Inc.",0,2001,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,857232.0,115000000,562816256,True,True
tt0199129,The Visit,The Visit,0,2000,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,267.0,5000000,98450062,False,False
tt0199290,3 Strikes,3 Strikes,0,2000,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,3443.0,6000000,9000000,True,False
tt0199626,In the Cut,In the Cut,0,2003,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,23224.0,12000000,23726793,True,True
tt0199725,Love & Basketball,Love & Basketball,0,2000,124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,20328.0,20000000,27728118,False,True
tt0199753,Red Planet,Red Planet,0,2000,106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.7,56912.0,80000000,33463969,True,False
tt0200027,Riding in Cars with Boys,Riding in Cars with Boys,0,2001,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,28207.0,48000000,35743308,True,True
tt0200465,The Bank Job,The Bank Job,0,2008,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,178090.0,20000000,64822796,True,True
tt0200550,Coyote Ugly,Coyote Ugly,0,2000,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.7,111253.0,45000000,113916474,True,False
tt0200669,The Golden Bowl,The Golden Bowl,0,2000,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,4420.0,15000000,5753678,True,True
tt0200720,The House of Mirth,The House of Mirth,0,2000,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7449.0,10000000,5164404,True,True
tt0202402,Whatever It Takes,Whatever It Takes,0,2000,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,10620.0,15000000,9902115,False,False
tt0202470,Rock Star,Rock Star,0,2001,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.3,42443.0,57000000,16991902,True,False
tt0202677,The Way of the Gun,The Way of the Gun,0,2000,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,32911.0,8500000,19125401,True,False
tt0202711,Swimming,Swimming,0,2000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,917.0,7800000,22441323,False,False
tt0202989,Intern,The Intern,0,2000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,649.0,35000000,194564672,False,False
tt0203009,Moulin Rouge!,Moulin Rouge!,0,2001,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.6,275131.0,52500000,179213434,True,True
tt0203019,Men of Honor,Men of Honor,0,2000,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,113014.0,82343495,48814909,True,True
tt0203053,Pilgrim,Pilgrim,0,2000,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,859.0,85000000,48000000,True,False
tt0203940,Spiders,Spiders,0,2000,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9,2947.0,7000000,257019,False,False
tt0204137,Animal Factory,Animal Factory,0,2000,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,13458.0,3600000,43805,True,True
tt0204175,Boys and Girls,Boys and Girls,0,2000,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,16543.0,16000000,20627372,True,False
tt0204313,Exorcist: The Beginning,Exorcist: The Beginning,0,2004,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,36256.0,80000000,78000586,True,True
tt0204946,Bring It On,Bring It On,0,2000,98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1,92564.0,28000000,90449929,True,True
tt0205271,Dr. T & the Women,Dr. T & the Women,0,2000,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,19424.0,23000000,22844291,True,True
tt0205461,Thomas and the Magic Railroad,Thomas and the Magic Railroad,0,2000,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4200.0,19000000,19748009,True,False
tt0206113,Madison,Madison,0,2001,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.3,1391.0,10000000,26488734,True,False
tt0206275,Save the Last Dance,Save the Last Dance,0,2001,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2,59939.0,13000000,131706809,True,True
tt0206314,Joy Ride,Joy Ride,0,2001,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,67192.0,23000000,36642838,True,True
tt0206608,The Farewell,Abschied - Brechts letzter Sommer,0,2000,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,184.0,250300,22110994,False,False
tt0206634,Children of Men,Children of Men,0,2006,109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.9,482291.0,76000000,70595464,True,True
tt0206917,The Man Who Cried,The Man Who Cried,0,2000,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2,15057.0,20170000,1800000,True,True
tt0206963,My First Mister,My First Mister,0,2001,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,5585.0,5250000,595005,False,False
tt0207201,What Women Want,What Women Want,0,2000,127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4,201468.0,70000000,374111707,True,True
tt0207585,Lloyd,Lloyd,0,2001,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,709.0,19000000,39267515,False,False
tt0208003,Big Momma's House,Big Momma's House,0,2000,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,83617.0,30000000,173959438,True,False
tt0208092,Snatch,Snatch,0,2000,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,817187.0,10000000,83557872,True,True
tt0208866,Mission,Mission,0,2001,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,43.0,178000000,791017452,True,False
tt0208874,The Contender,The Contender,0,2000,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,23685.0,20000000,22428990,True,True
tt0208988,Get Carter,Get Carter,0,2000,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,33874.0,63600000,19412993,True,True
tt0209077,Ken Park,Ken Park,0,2002,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,29416.0,1300000,447741,False,True
tt0209144,Memento,Memento,0,2000,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,1177227.0,9000000,39723096,True,True
tt0209163,The Mummy Returns,The Mummy Returns,0,2001,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4,312707.0,98000000,443280904,True,False
tt0209475,The Wedding Planner,The Wedding Planner,0,2001,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,79165.0,35000000,94728529,True,False
tt0209958,The Cell,The Cell,0,2000,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4,100100.0,33000000,104155843,True,True
tt0210382,The Weight of Water,The Weight of Water,0,2000,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,9358.0,16000000,109130,True,True
tt0210567,Beautiful,Beautiful,0,2000,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,3976.0,25000000,7649973,True,False
tt0210616,Center Stage,Center Stage,0,2000,115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.7,21113.0,29000000,26385941,False,False
tt0210945,Remember the Titans,Remember the Titans,0,2000,113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.8,206276.0,30000000,136706683,True,True
tt0210952,Ritual,Ritual,0,2000,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,89.0,10000000,1785977,False,False
tt0211181,102 Dalmatians,102 Dalmatians,0,2000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,36606.0,85000000,183611771,True,False
tt0211443,Jason X,Jason X,0,2001,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4,54314.0,11000000,16951798,False,True
tt0211465,Knockaround Guys,Knockaround Guys,0,2001,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,23482.0,15000000,12000000,True,True
tt0211915,Amélie,Le fabuleux destin d'Amélie Poulain,0,2001,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,728892.0,10000000,173921954,True,True
tt0211938,Bait,Bait,0,2000,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,12356.0,30000000,32500000,True,True
tt0212338,Meet the Parents,Meet the Parents,0,2000,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,322256.0,55000000,330444045,True,True
tt0212346,Miss Congeniality,Miss Congeniality,0,2000,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,198484.0,45000000,212000000,True,False
tt0212712,2046,2046,0,2004,129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,55551.0,12000000,19271312,True,True
tt0212720,A.I. Artificial Intelligence,A.I. Artificial Intelligence,0,2001,146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2,299599.0,100000000,235926552,True,True
tt0212974,Groove,Groove,0,2000,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.6,4265.0,100000000,169327687,False,False
tt0212985,Hannibal,Hannibal,0,2001,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,264993.0,87000000,351692268,True,True
tt0213149,Pearl Harbor,Pearl Harbor,0,2001,183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.2,321902.0,140000000,449220945,True,True
