# actor_name
Béatrice Dalle
Lil Dagover
Neve Campbell
Priscilla Lane
Angie Dickinson
Nanako Matsushima
Miki Nakatani
Yûko Takeuchi
Myrna Loy
Janet Gaynor
Pamela Anderson
Mira Sorvino
Leticia Brédice
Kerry Fox
Susan George
Lily Collins
Doris Day
Faye Wong
Kim Stanley
Gugu Mbatha-Raw
Lily Tomlin
Annie Ross
Lori Singer
Liza Minnelli
Yeong-hie Seo
Joan Crawford
Claire Bloom
Anne Dorval
Suzanne Clément
Lisa Blount
Lisa Eilbacher
Norah Jones
Natalie Morales
Linda Kozlowski
Seung-Yun Lee
Rosalind Russell
Agnieszka Grochowska
Nadia Farès
Dominique Sanda
Mary J. Blige
Julia Dietze
Mary Tyler Moore
Laetitia Casta
Adriana Ugarte
Hayley Atwell
Margaret Lockwood
Sibel Kekilli
Anne Parillaud
Deborah Kerr
Melanie Griffith
Maud Adams
Valerie Hobson
Veerle Baetens
Oksana Akinshina
Madeleine Carroll
Grace Van Patten
Elizabeth Marvel
Mélanie Thierry
Mercedes Ruehl
Capucine
Sarah Miles
Laia Costa
Linda Zilliacus
Jung-ah Yum
Nimrat Kaur
Mary Beth Hurt
Julie Harris
Jo Van Fleet
Gene Tierney
Bárbara Goenaga
Agata Kulesza
Joanna Kulig
Keisha Castle-Hughes
Claire Trevor
Geneviève Page
Agnes Kittelsen
Merna Kennedy
Sophia Loren
Maria Schneider
Alexandra Vandernoot
Catherine Frot
Tatum O'Neal
Vanessa Kirby
Cherie Lunghi
Emma Catherine Rigby
Sandra Hüller
Jeanne Moreau
Dana Wynter
Misa Uehara
Rachel Roberts
Helena Zengel
Jane Wyman
Maureen O'Hara
Mia Sara
Celia Johnson
Judith Godrèche
Katja Riemann
Sidse Babett Knudsen
Johanna Wokalek
Nadja Uhl
Magali Noël
