# actor_name
Marta Etura
Melanie Lynskey
Katrin Cartlidge
Candice Bergen
Charlotte Le Bon
Julia Fox
Idina Menzel
Laura Harring
Maya Rudolph
Kim Cattrall
Elizabeth Olsen
Haley Bennett
Jeanne Tripplehorn
Carmen Ejogo
Kim Hunter
Kelly McGillis
Diane Ladd
Kim Greist
Natalie Martinez
Leila Hatami
Virginia Madsen
Bae Doona
Xun Zhou
Catherine O'Hara
Vicky Krieps
Gong Li
Brittany Murphy
Wendy Hiller
Jessica Barden
Amanda Peet
Katharine Hepburn
Sarah Snook
Shelley Winters
Christina Ricci
Kathleen Turner
Gemma Arterton
Tippi Hedren
Gloria Swanson
Rose Byrne
Patricia Neal
Sara Forestier
Jane Alexander
Trine Dyrholm
Brigitte Helm
A.J. Cook
Virginie Ledoyen
Stockard Channing
Lesley Manville
Parker Posey
Piper Laurie
Penelope Ann Miller
Jill Clayburgh
Minnie Driver
Eliza Scanlen
Elisabeth Moss
Emmanuelle Riva
Leonor Watling
Joanne Woodward
Courtney Love
Catherine Deneuve
Amber Heard
Anouk Aimée
Julie Hagerty
Soledad Villamil
Valeria Bruni Tedeschi
Laura San Giacomo
Gillian Anderson
Mary McCormack
Marina Hands
